149,RASS GLOBAL RESOURCES NIG. LTD,"REHABILITATION OF 2 NOS BLOCK OF TWO CLASSROOMS, PROVISION OF 40 PUPILS DESKS/CHAIRS IN TWO OF THE FOLLOWING GOVERNMENT SECONDARY SCHOOLS IN PLATEAU CENTRAL SENATORIA DISTRIC: GCS AMPER, GOVERNMENT SECONDARY SCHOOL DAFFO, GOVERNMENT SECONDARY SCHOOL ZUNGUM, GCS TUNGA",9650000,PLATEAU,"Rehabilitation Of 2 Nos Block Of Two Classrooms, Provision Of 40 Pupils Desks/Chairs In Two Of The Following Government Secondary Schools In Plateau Central Senatoria Distric: Gcs Amper, Government Secondary School Daffo, Government Secondary School Zungum, Gcs Tunga",2016
150,EECIC CONSULTANCY  LTD,CONSTRUCTION OF 3 SELF-CONTAINED UNITS OF TEACHERS ACCOMMODATION IN DEGEMA,9650000,RIVERS,Construction Of 3 Self-Contained Units Of Teachers Accommodation In Degema,2016
151,EDDYON SYSTEMS LTD,"CONSTRUCTION OF 3 SELF-CONTAINED UNITS OF TEACHERS EDDYON 
ACCOMMODATION IN TOMBIA, RIVERS STATE",9650000,RIVERS,"Construction Of 3 Self-Contained Units Of Teachers Eddyon 
Accommodation In Tombia, Rivers State",2016
152,DIIDI ISABEL RESOURCES LTD,"ROOFING OF MODEL SCHOOL OGANAMA IN OKIRIKA, OKIRIKA/OGU
BOLO FEDERAL CONSTITUENCY, RIVERS STATE
",16887500,RIVERS,"Roofing Of Model School Oganama In Okirika, Okirika/Ogu
Bolo Federal Constituency, Rivers State
",2016
153,MAHACC NIG. LTD,"COMPLETION OF MODERN PRIMARY SCHOOL, RUMUOKWURUSI IN
OBIO/AKPOR FEDERAL CONSTITUENCY, RIVERS STATE",40144000,RIVERS,"Completion Of Modern Primary School, Rumuokwurusi In
Obio/Akpor Federal Constituency, Rivers State",2016
154,BARWA ENGINEERING COMPANY LTD,"REHABILITATION OF 2 BLOCKS OF 2 CLASSROOMS, 80 NOS PUPILS DESKS/CHAIRS AND 4 NOS TEACHERS TABLES/CHAIRS IN ANY TWO PRIMARY SCHOOLS IN KEBBE/TAMBUWAL FEDERAL CONSTITUENCY, SOKOTO STATE",14475000,SOKOTO,"Rehabilitation Of 2 Blocks Of 2 Classrooms, 80 Nos Pupils Desks/Chairs And 4 Nos Teachers Tables/Chairs In Any Two Primary Schools In Kebbe/Tambuwal Federal Constituency, Sokoto State",2016
155,BAZZCORP LTD,"REHABILITATION OF A BLOCK OF TWO (2) CLASSROOMS AT POSTISKUM/NANGERE FEDERAL CONSTITUENCY, YOBE STATE",3096042,YOBE,"Rehabilitation Of A Block Of Two (2) Classrooms At Postiskum/Nangere Federal Constituency, Yobe State",2016
156,YUSUFANA NIG. LTD,"CONSTRUCTION OF A BLOCK OF THREE CLASSROOMS, 60 PUPILS
DESKS/CHAIRS AND TEACHERS TABLES/CHAIRS IN JULUNI PRIMARY
SCHOOL BURSARI LOCAL GOVERNMENT, YOBE STATE",12786250,YOBE,"Construction Of A Block Of Three Classrooms, 60 Pupils
Desks/Chairs And Teachers Tables/Chairs In Juluni Primary
School Bursari Local Government, Yobe State",2016
201FE,TILON PATH LTD,"PROVISION OF BOOKS & INSTRUCTION MATERIALS IN IHIALA LOCAL GOVT 
ANAMBRA STATE",8000000,ANAMBRA,"Provision Of Books & Instruction Materials In Ihiala Local Govt 
Anambra State",2016
202FE,ZIYAN GLOBAL CONCEPT LTD,"SUPPLY OF LEARNING BOOKS TO SELECTED PRIMARY SCHOOLS IN OGOJA/YALA LOCAL GOVT CROSS RIVER STATE
",2412500,RIVERS,"Supply Of Learning Books To Selected Primary Schools In Ogoja/Yala Local Govt Cross River State
",2016
203FE,INCOGNI SOLUTIONS LTD,"PROVISION OF BOOKS INCLUDING REFERENCE BOOKS TO SELECTED
SCHOOLS IN OBUDU, OBANLlKU, BEKWARA, OGOJA AND YALA LOCAL GOVT 
IN CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE",30950000,CROSS RIVER,"Provision Of Books Including Reference Books To Selected
Schools In Obudu, Obanllku, Bekwara, Ogoja And Yala Local Govt 
In Cross River North Senatorial District. Cross River State",2016
204FE,LEXMEFONI NIG. LTD,"PROVISION OF SCIENCE EQUIPEMTTO SELECTED SECONDARY
LEXMEFONI NIG. LTD., SCHOOLS IN OBUDU, OBANLlKU, BEKWARA, OGOJA AND YALA LOCAL GOVT 
IN CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE
",6300000,CROSS RIVER,"Provision Of Science Equipemtto Selected Secondary
Lexmefoni Nig. Ltd., Schools In Obudu, Obanllku, Bekwara, Ogoja And Yala Local Govt 
In Cross River North Senatorial District. Cross River State
",2016
204FE,IGWET CONSTRUCTORS LTD,"PROVISION OF SCIENCE EQUIPMENT TO SELECTED SECONDARY
SCHOOLS IN OBUDU, OBANLlKU, BEKWARA, OGOJA AND YALA LOCAL GOVT
IN CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE
",6300000,CROSS RIVER,"Provision Of Science Equipment To Selected Secondary
Schools In Obudu, Obanllku, Bekwara, Ogoja And Yala Local Govt
In Cross River North Senatorial District. Cross River State
",2016
204FE,JOEVID INTEGRATED CONCEPT NIG. LTD,"PROVISION OF SCIENCE EQUIPMENT TO SELECTED SECONDARY
SCHOOLS IN OBUDU, OBANLlKU, BEKWARA, OGOJA AND YALA LOCAL GOVT
IN CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE
",4025000,CROSS RIVER,"Provision Of Science Equipment To Selected Secondary
Schools In Obudu, Obanllku, Bekwara, Ogoja And Yala Local Govt
In Cross River North Senatorial District. Cross River State
",2016
204FE,AUSTOMA ENTERPRISES NIG LTD,"PROVISION OF SCIENCE EQUIPMENT TO SELECTED SECONDARY
SCHOOLS IN OBUDU, OBANLlKU, BEKWARA, OGOJA AND YALA LOCAL GOVT 
IN CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE",4025000,CROSS RIVER,"Provision Of Science Equipment To Selected Secondary
Schools In Obudu, Obanllku, Bekwara, Ogoja And Yala Local Govt 
In Cross River North Senatorial District. Cross River State",2016
204FE,DAMEES NIG. LTD,"PROVISION OF SCIENCE EQUIPEMT TO SELECTED SECONDARY
SCHOOLS IN OBUDU, OBANLlKU, BEKWARA, OGOJA AND YALA LOCAL GOVT
IN CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE",6300000,CROSS RIVER,"Provision Of Science Equipemt To Selected Secondary
Schools In Obudu, Obanllku, Bekwara, Ogoja And Yala Local Govt
In Cross River North Senatorial District. Cross River State",2016
205FE,BENPETO & COMPANY LTD,"PROVISION OF SCHOOL DESKS IN SELECTED SCHOOLS IN CROSS RIVER NORTH SENATORIAL DISTRICT CROSS RIVER STATE
",4500000,CROSS RIVER,"Provision Of School Desks In Selected Schools In Cross River North Senatorial District Cross River State
",2016
205FE,ETEMANDO VENTURES,PROVISION OF SCHOOL DESKS IN SELECTED SCHOOLS IN CROSS RIVER NORTH SENATORIAL DISTRICT CROSS RIVER STATE,4500000,CROSS RIVER,Provision Of School Desks In Selected Schools In Cross River North Senatorial District Cross River State,2016
205FE,BADABIN BADABOOM INTERNATIONAL LTD,PROVISION OF SCHOOL DESKS IN SELECTED SCHOOLS IN CROSS RIVER NORTH SENATORIAL DISTRICT CROSS RIVER STATE,2580000,CROSS RIVER,Provision Of School Desks In Selected Schools In Cross River North Senatorial District Cross River State,2016
206FE,ERE STREAM LTD,"SUPPLY OF CUSTOMISED BAGS TO ISOKO FEDERAL CONSTITUENCY SCHOOLS, ISOKO NORTH AND SOUTH FEDERAL CONSTITUENCY, DELTA STATE",14475000,DELTA,"Supply Of Customised Bags To Isoko Federal Constituency Schools, Isoko North And South Federal Constituency, Delta State",2016
207FE,GOOSTEAD NIG LTD,"PROVISION OF BRANDED NOTEBOOKS TO SCHOOLS IN ISOKO NORTH AND SOUTH FEDERAL CONSTITUENCY, DELTA STATE",14475000,DELTA,"Provision Of Branded Notebooks To Schools In Isoko North And South Federal Constituency, Delta State",2016
208FE,FON APPLE INTEGRATED SERVICE LTD,"PROVISION OF SCIENCE & TECHNOLOGY KITS TO SECONDARY SCHOOLS IN OREDO FEDERAL CONSTITUENCY, EDO STATE",14475000,EDO,"Provision Of Science & Technology Kits To Secondary Schools In Oredo Federal Constituency, Edo State",2016
209FE,BTG LTD,"INSTALLATION OF COMPUTER DESKTOPS IN (4) SECONDARY SCHOOLS IN EACH OF THE 3 LOCAL GOVT (EFON/IJERO/EKITI-WEST)/RENOVATION OF TWELVE(12) COMPUTER CLASSES, EKITI STATE
",16887500,EKITI,"Installation Of Computer Desktops In (4) Secondary Schools In Each Of The 3 Local Govt (Efon/Ijero/Ekiti-West)/Renovation Of Twelve(12) Computer Classes, Ekiti State
",2016
210FE,ARODIOGBU ENTERPRISES LTD,SUPPLY OF SCHOOL FURNITURE IN PRIMARY SCHOOLS IN ABOH MBAISE/NGOR OKPALA LOCAL GOVT OF IMO STATE,9650000,IMO,Supply Of School Furniture In Primary Schools In Aboh Mbaise/Ngor Okpala Local Govt Of Imo State,2016
211FE,KASRAJ NIG. LTD,"SUPPLY OF BOOKS AND TEACHING AIDS AT ZANGO/BANLE FEDERAL CONSTITUENCY
",9650000,KATSINA,"Supply Of Books And Teaching Aids At Zango/Banle Federal Constituency
",2016
212FE,KINKON GLOBAL RESOURCES LTD,"PROVISION OF CUSTOMIZED LEARNING MATERIALS TO PRIMARY 1-6 AND JSS TO SOME SELECTED SHOOLS IN IFELODUN/OYUN/OFFA, KWARA STATE
",9650000,KWARA,"Provision Of Customized Learning Materials To Primary 1-6 And Jss To Some Selected Shools In Ifelodun/Oyun/Offa, Kwara State
",2016
212FE,ZIYAN GLOBAL RESOURCES LTD,PROVISION OF EDUCATIONAL MATERIALS TO LOCATIONS IN SELECTED SHOOLS IN IFELODUN/OYUN/OFFA LOCAL GOVT. KWARA STATE,9650000,KWARA,Provision Of Educational Materials To Locations In Selected Shools In Ifelodun/Oyun/Offa Local Govt. Kwara State,2016
212FE,KINKON GLOBAL RESOURCES LTD,"PROVISION OF CUSTOMIZED ENGLISH AND MATHEMATICS TEXT BOOKS TO JSS TO SOME SELECTED SHOOLS IN  RESOURCES LTD, IFELODUN/OYUN/OFFA LOCAL GOVT. KWARA STATE",9650000,KWARA,"Provision Of Customized English And Mathematics Text Books To Jss To Some Selected Shools In  Resources Ltd, Ifelodun/Oyun/Offa Local Govt. Kwara State",2016
213FE,MAIB LTD,"PURCHASE AND SUPPLY OF BOOKS AND LABORATORY EQUIPMENT IN SELECT SCHOOL IN BARUTEN/KAIAMA
",19300000,KWARA,"Purchase And Supply Of Books And Laboratory Equipment In Select School In Baruten/Kaiama
",2016
215FE,SHAYE ENGINEREING & CONSTRUCTION CO,"SUPPLY AND INSTALLATION OF 75 NOS. 5.5 HP WATER PUMPING MACHINE (ORIGINAL JAPAN WITH COMPLETE ACCESSORIES IN AND OUT HOSE INCLUDED) TO GRA KEFFI, NASARAWA WEST SENATORIAL DISTRICT, NASARAWA STATE",15440000,NASARAWA,"Supply And Installation Of 75 Nos. 5.5 Hp Water Pumping Machine (Original Japan With Complete Accessories In And Out Hose Included) To Gra Keffi, Nasarawa West Senatorial District, Nasarawa State",2016
216FE,MAT - LAD TECHNOLOGY NIG LTD,"PROVISION OF SCIENCE KIT EQUIPMENT TO VARIOUS SCHOOLS IN AKOKO SOUTH/EAST AND SOUTH/WEST FEDERAL CONSTITUENCY, ONDO STATE
",14475000,ONDO,"Provision Of Science Kit Equipment To Various Schools In Akoko South/East And South/West Federal Constituency, Ondo State
",2016
217FE,HABBEY LINCLON INTERNATIONAL LTD, SUPPLY OF SCHOOL MATERIALS FOR AYEDIRE/IWO/OLA-OLUWA LOCAL GOVT OSUN STATE ,11338750,OSUN, Supply Of School Materials For Ayedire/Iwo/Ola-Oluwa Local Govt Osun State ,2016
218FE,MIND TOIT  ,"SUPPLY OF SCHOOL MATERIALS AND ITEMS TO PRIMARY AND SECONDARY SCHOOLS IN EDE NORTH/EDE SOUTH/EGBEDORE/EJIGBO FEDERAL CONSTITUENCY, OSUN STATE
",6031250,OSUN,"Supply Of School Materials And Items To Primary And Secondary Schools In Ede North/Ede South/Egbedore/Ejigbo Federal Constituency, Osun State
",2016
222FE,DOLOCON CORPORATE SERVICES LTD,SUPPLY OF SCHOOL MATERIALS TO PRIMARY SCHOOLS IN AKINYELE LOCAL GOVT OYO STATE,9650000,OYO,Supply Of School Materials To Primary Schools In Akinyele Local Govt Oyo State,2016
223FE,TUNSOYE TRUST GLOBAL LINK LTD,"FURNISHING 2 LIBRARIES WITH BOOKS IN AKAMPKA, ODUKPANI LOCAL GOVT. CROSS RIVER SOUTH SENATORIAL DISTRICT CROSS RIVER STATE",9650000,RIVERS,"Furnishing 2 Libraries With Books In Akampka, Odukpani Local Govt. Cross River South Senatorial District Cross River State",2016
194FE,REAL IDEAS MULTI CONCEPT LTD ,"ESTABLISHMENT OF AN ALMAJIRI SCHOOL (REVISED VERSION) AT JAMABIL, TAFAWA BALEWA LOCAL GOVT AND GIMZIM BOGORO LOCAL GOVT BAUCHI",43250000,BAUCHI,"Establishment Of An Almajiri School (Revised Version) At Jamabil, Tafawa Balewa Local Govt And Gimzim Bogoro Local Govt Bauchi",2016
229FE,NDAZZ RESOURCES LTD.,"EDUCATION SUPPORT FOR EXTRAL MORAL LESSON AND TUTORIALS, FOR FINAL YEAR (SSCE)STUDENT AND OTHEREDUCATION ACTIVITIES AT MACHINA /NGURU/YUSUFARI/KARASUWA LOCAL GOVT YOBE STATE",7720000,YOBE,"Education Support For Extral Moral Lesson And Tutorials, For Final Year (Ssce)Student And Othereducation Activities At Machina /Nguru/Yusufari/Karasuwa Local Govt Yobe State",2016
13A,ALKANCHI FURNITURE NIG LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State",2016
13A,A. I. G. SYNERGY LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State",2016
13A,L. Y. CONSTRUCTION AND GENERAL ENT. LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA  FEDERAL CONSTITUENCY, BAUCHI STATE
",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa  Federal Constituency, Bauchi State
",2016
13A,KIMBERLEYMATT NIG. LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN BUNDOT PRIMARY SCHOOL, DASS LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Bundot Primary School, Dass Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State",2016
13A,AS-SUBHANA GENERAL CONTRACTORS NIG LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA  FEDERAL CONSTITUENCY, BAUCHI STATE
",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa  Federal Constituency, Bauchi State
",2016
13A,BILHANAS GENERAL  MERCHANT NIG LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE
",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State
",2016
13A,SAMABNIG. LTD.,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE
",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State
",2016
13A,TECHNO QUEST NIG. LTD,"CONSTRUCTION OF A BLOCK OF,3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE",12062500,BAUCHI,"Construction Of A Block Of,3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State",2016
13A,BAZZCORP LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWAFEDERAL CONSTITUENCY, BAUCHI STATE",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewafederal Constituency, Bauchi State",2016
13A,RYTE REAZONS LTD,"CONSTRUCTION OF A BLOCK OF 3 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN BOGORO LOCAL GOVT OF BOGORO/DASS/T. BALEWA FEDERAL CONSTITUENCY, BAUCHI STATE",12062500,BAUCHI,"Construction Of A Block Of 3 Classrooms In Any Selected Primary School In Bogoro Local Govt Of Bogoro/Dass/T. Balewa Federal Constituency, Bauchi State",2016
13A,VISION GLOBAL SYNERGY LTD,CONSTRUCTION OF SCIENCE LABORATORY AND EQUIPMENTATBOGORO LOCAL GOVT. BAUCHI,24125000,BAUCHI,Construction Of Science Laboratory And Equipmentatbogoro Local Govt. Bauchi,2016
13A,ALKANCHI FURNITURE NIG LTD,CONSTRUCTION OF SCIENCE LABORATORY AND EQUIPMENT AT DASS LOCAL GOVT BAUCHI,24125000,BAUCHI,Construction Of Science Laboratory And Equipment At Dass Local Govt Bauchi,2016
13B,UPGRADE PLUS NIG. LTD,REHABILITATION OF A BLOCK OF 2 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN TAFAWA BALEWA LOCAL GOVT OF BOGORO/DASS/T.BALEWA FEDERAL CONSTITUENCY BAUCHI STATE,4825000,BAUCHI,Rehabilitation Of A Block Of 2 Classrooms In Any Selected Primary School In Tafawa Balewa Local Govt Of Bogoro/Dass/T.Balewa Federal Constituency Bauchi State,2016
138,DAIBAH CONST. NIG. LTD,REHABILITATION OF A BLOCK OF 2 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN TAFAWA BALEWA LOCAL GOVT OF BOGORO/DASS/T.BALEWA FEDERAL CONSTITUENCY BAUCHI STATE,4825000,BAUCHI,Rehabilitation Of A Block Of 2 Classrooms In Any Selected Primary School In Tafawa Balewa Local Govt Of Bogoro/Dass/T.Balewa Federal Constituency Bauchi State,2016
13B,AL-SUDAS TECH. COMPANY LTD,REHABILITATION OF A BLOCK OF 2 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN TAFAWA BALEWA LOCAL GOVT. OF BOGORO/DASS/T.BALEWA FEDERAL CONSTITUENCY BAUCHI STATE,4825000,BAUCHI,Rehabilitation Of A Block Of 2 Classrooms In Any Selected Primary School In Tafawa Balewa Local Govt. Of Bogoro/Dass/T.Balewa Federal Constituency Bauchi State,2016
13B,SHABEWA NIG. LTD,REHABILITATION OF A BLOCK OF 2 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN TAFAWA BALEWA LOCAL GOVT. OF BOGORO/DASS/T.BALEWA FEDERAL CONSTITUENCY BAUCHI STATE,4825000,BAUCHI,Rehabilitation Of A Block Of 2 Classrooms In Any Selected Primary School In Tafawa Balewa Local Govt. Of Bogoro/Dass/T.Balewa Federal Constituency Bauchi State,2016
13B,MODERN TEK'NIK ASSOCIATES AND RESOURCES LTD,REHABILITATION OF A BLOCK OF 2 CLASSROOMS IN ANY SELECTED PRIMARY SCHOOL IN TAFAWA BALEWA LOCAL GOVT. OF BOGORO/DASS/T.BALEWA FEDERAL CONSTITUENCY BAUCHI STATE,4825000,BAUCHI,Rehabilitation Of A Block Of 2 Classrooms In Any Selected Primary School In Tafawa Balewa Local Govt. Of Bogoro/Dass/T.Balewa Federal Constituency Bauchi State,2016
13A,DOSMIS TECHNOLOGIES LTD,FENCING OF GGSS TAFAWA BALEWA IN BOGORO/DASS/T. BALEWA FED CONSTITUENCY BAUCHI STATE,43250000,BAUCHI,Fencing Of Ggss Tafawa Balewa In Bogoro/Dass/T. Balewa Fed Constituency Bauchi State,2016
73,FIK GLOBAL RESOURCES LIMITED,"CONSTRUCTION OF 1 NO BLOCK OF 6 CLASSROOMS, 120 NOS OF DUAL DESK SEATER IN MANDATE SECONDARY SCHOOL ADETA,KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",23160000,KWARA,"Construction Of 1 No Block Of 6 Classrooms, 120 Nos Of Dual Desk Seater In Mandate Secondary School Adeta,Kwara Central Senatorial District, Kwara State",2016
76,NETWORK ASSOCIATES NIG LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT ANSARUL ISLAM JUNIOR SECONDARY SCHOOL, OKE ALUKO, KWARA CENTRALSENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Ansarul Islam Junior Secondary School, Oke Aluko, Kwara Centralsenatorial District, Kwara State",2016
78,FIK GLOBAL RESOURCES LIMITED,"RENOVATION OF 1 NO BLOCK OF 2 CLASSROOMS, 20 NOS. PUPILS FURNITURE AND 2 SETS TEACHERS CHAIRS/TABLES IN GBOGUN LGEA WARD OF ASA LOCAL GOVT. KWARA CENTRAL SENATORIAL DISTRICT",5790000,KWARA,"Renovation Of 1 No Block Of 2 Classrooms, 20 Nos. Pupils Furniture And 2 Sets Teachers Chairs/Tables In Gbogun Lgea Ward Of Asa Local Govt. Kwara Central Senatorial District",2016
79A,LSD FORMS LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT SHUBANUL ISLAM LGEA PRIMARY SCHOOL IN ILORIN WEST LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Shubanul Islam Lgea Primary School In Ilorin West Local Govt. Of Kwara Central Senatorial District, Kwara State",2016
79A,NUMORA INTEGRATED SERVICES LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT APALARA LGEA PRIMARY SCHOOL IN ILORIN WEST LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Apalara Lgea Primary School In Ilorin West Local Govt. Of Kwara Central Senatorial District, Kwara State",2016
79A,ADO SUNRISE NIG. LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT BANNI JUNIOR SECONDARY SCHOOL IN ILORIN WEST LOCAL GOVT OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Banni Junior Secondary School In Ilorin West Local Govt Of Kwara Central Senatorial District, Kwara State",2016
79A,RAMUSSAL INTERNATIONAL LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT AIS KUNTU LGEA PRIMARY SCHOOL IN ILORIN WEST LOCAL GOVT OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Ais Kuntu Lgea Primary School In Ilorin West Local Govt Of Kwara Central Senatorial District, Kwara State",2016
79A,EVERBRIGTHEN PROPERTIES LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT ABATA BABA OYO LGEA PRIMARY SCHOOL IN ILORIN WEST LOCAL GOVT OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Abata Baba Oyo Lgea Primary School In Ilorin West Local Govt Of Kwara Central Senatorial District, Kwara State",2016
79A,FI-RAFF CONST LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT AKEREBIATA PRIMARY SCHOOL IN ILORIN EAST LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Akerebiata Primary School In Ilorin East Local Govt. Of Kwara Central Senatorial District, Kwara State",2016
79A,FI-RAFF CONST LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS ATAKEREBIATA JUNIOR SECONDRY SCHOOL IN ILORIN EAST LOCAL GOVT. OFKWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms Atakerebiata Junior Secondry School In Ilorin East Local Govt. Ofkwara Central Senatorial District, Kwara State",2016
79A,FON APPLE INTEGRATED SERVICE LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT ALMAYAKI LGEA PRIMARY SCHOOL IN ILORIN EAST LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Almayaki Lgea Primary School In Ilorin East Local Govt. Of Kwara Central Senatorial District, Kwara State",2016
79A,FI-RAFF CONST LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT KARUMA LGEA PRIMARY SCHOOL IN ILORIN EAST LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATEA",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Karuma Lgea Primary School In Ilorin East Local Govt. Of Kwara Central Senatorial District, Kwara Statea",2016
79A,FON APPLE INTEGRATED SERVICE LTD,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT 1PATA LGEA PRIMARY SCHOOL IN ILORIN EAST LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At 1Pata Lgea Primary School In Ilorin East Local Govt. Of Kwara Central Senatorial District, Kwara State",2016
79A,ACUTE OPTIONS LIMITED,"CONSTRUCTION OF 1 NO BLOCK OF 2 CLASSROOMS AT BISHOP SMITH PRIMARY SCHOOL IN ILORIN SOUTH LOCAL GOVT. OF KWARA CENTRAL SENATORIAL DISTRICT, KWARA STATE",7237500,KWARA,"Construction Of 1 No Block Of 2 Classrooms At Bishop Smith Primary School In Ilorin South Local Govt. Of Kwara Central Senatorial District, Kwara State",2016
